PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANNO,MES,MEDIA_MAGS
12,135,4,9,12135004,2018,8,25.75
12,135,4,9,12135004,2018,9,9.5
12,135,4,9,12135004,2018,12,20.5
12,140,2,9,12140002,2018,1,3.5327586206896546
12,140,2,9,12140002,2018,2,5.2871428571428565
12,140,2,9,12140002,2018,3,2.548709677419355
12,140,2,9,12140002,2018,6,6.179310344827586
12,140,2,9,12140002,2018,7,9.505882352941176
12,140,2,9,12140002,2018,8,9.43
12,140,2,9,12140002,2018,9,9.706666666666667
12,140,2,9,12140002,2018,10,5.451851851851852
12,140,2,9,12140002,2018,11,5.206666666666668
12,140,2,9,12140002,2018,12,4.703225806451614
12,141,2,9,12141002,2018,1,3.764516129032258
12,141,2,9,12141002,2018,2,5.850000000000001
12,141,2,9,12141002,2018,3,2.816129032258064
12,141,2,9,12141002,2018,4,6.853333333333334
12,141,2,9,12141002,2018,5,7.732258064516129
12,141,2,9,12141002,2018,6,6.706666666666667
12,141,2,9,12141002,2018,7,9.493548387096775
12,141,2,9,12141002,2018,8,9.338709677419354
12,141,2,9,12141002,2018,9,9.509999999999998
12,141,2,9,12141002,2018,10,6.658064516129032
12,141,2,9,12141002,2018,11,5.410000000000001
12,141,2,9,12141002,2018,12,5.258064516129032
13,71,16,9,13071016,2018,1,14.464
13,71,16,9,13071016,2018,2,9.742307692307692
13,71,16,9,13071016,2018,3,10.640000000000002
13,71,16,9,13071016,2018,4,13.71923076923077
13,71,16,9,13071016,2018,5,11.796774193548387
13,71,16,9,13071016,2018,6,12.556666666666667
13,71,16,9,13071016,2018,7,11.25483870967742
13,71,16,9,13071016,2018,8,21.903448275862072
13,71,16,9,13071016,2018,9,18.178571428571427
13,71,16,9,13071016,2018,10,14.179310344827586
13,71,16,9,13071016,2018,11,16.310714285714287
13,71,16,9,13071016,2018,12,29.36
14,21,7,9,14021007,2018,1,13.644444444444446
14,21,7,9,14021007,2018,2,13.62
14,21,7,9,14021007,2018,3,4.5
14,21,7,9,14021007,2018,4,10.85
14,21,7,9,14021007,2018,5,6.366666666666666
14,21,7,9,14021007,2018,6,6.458333333333333
14,21,7,9,14021007,2018,7,8.708333333333334
14,21,7,9,14021007,2018,8,13.6
14,21,7,9,14021007,2018,9,12.136363636363637
14,21,7,9,14021007,2018,10,10.35
14,21,7,9,14021007,2018,11,12.42
14,21,7,9,14021007,2018,12,21.318181818181817
14,68,1,9,14068001,2018,8,13.049999999999999
12,40,8,9,12040008,2018,3,3.8806451612903223
12,40,8,9,12040008,2018,4,6.823333333333333
12,140,2,9,12140002,2018,4,7.033333333333332
12,140,2,9,12140002,2018,5,7.89032258064516
14,68,1,9,14068001,2018,1,5.269230769230769
14,68,1,9,14068001,2018,2,4.613333333333333
14,68,1,9,14068001,2018,3,9.8
14,68,1,9,14068001,2018,4,12.166666666666666
14,68,1,9,14068001,2018,5,8.830769230769231
14,68,1,9,14068001,2018,6,12.173333333333334
14,68,1,9,14068001,2018,7,13.016666666666666
14,68,1,9,14068001,2018,9,15.6
14,68,1,9,14068001,2018,12,6.0
15,5,12,9,15005012,2018,1,8.342307692307692
15,5,12,9,15005012,2018,2,10.150000000000002
15,5,12,9,15005012,2018,3,7.732258064516128
15,5,12,9,15005012,2018,4,9.986666666666666
15,5,12,9,15005012,2018,5,12.219999999999999
15,5,12,9,15005012,2018,6,13.316666666666666
15,5,12,9,15005012,2018,7,11.283333333333331
15,5,12,9,15005012,2018,8,11.593548387096773
15,5,12,9,15005012,2018,12,9.077419354838709
15,5,12,9,15005012,2018,9,14.453333333333335
15,5,12,9,15005012,2018,10,9.609677419354838
15,5,12,9,15005012,2018,11,8.076666666666664
15,17,2,9,15017002,2018,1,9.332258064516127
15,17,2,9,15017002,2018,2,9.617857142857144
15,17,2,9,15017002,2018,3,8.680645161290323
15,17,2,9,15017002,2018,4,11.626666666666667
15,17,2,9,15017002,2018,5,13.02258064516129
15,17,2,9,15017002,2018,6,11.636666666666665
15,17,2,9,15017002,2018,7,11.819354838709677
15,17,2,9,15017002,2018,8,12.527586206896553
15,17,2,9,15017002,2018,9,13.393333333333334
15,17,2,9,15017002,2018,10,10.423333333333334
15,17,2,9,15017002,2018,11,9.985714285714284
15,17,2,9,15017002,2018,12,10.27741935483871
15,30,1,9,15030001,2018,1,13.890322580645162
15,30,1,9,15030001,2018,2,14.946428571428571
15,30,1,9,15030001,2018,3,12.580645161290322
15,30,1,9,15030001,2018,4,14.5
15,30,1,9,15030001,2018,5,17.361290322580647
15,30,1,9,15030001,2018,6,13.579310344827586
15,30,1,9,15030001,2018,7,12.625806451612904
15,30,1,9,15030001,2018,8,13.674193548387096
15,30,1,9,15030001,2018,9,16.526666666666667
15,30,1,9,15030001,2018,10,14.903333333333332
15,30,1,9,15030001,2018,11,14.5
15,30,1,9,15030001,2018,12,14.863333333333333
15,30,21,9,15030021,2018,1,14.73225806451613
15,30,21,9,15030021,2018,2,13.50357142857143
15,30,21,9,15030021,2018,3,12.070967741935485
15,30,21,9,15030021,2018,4,12.656666666666666
15,30,21,9,15030021,2018,5,14.287096774193548
15,30,21,9,15030021,2018,6,11.983333333333333
15,30,21,9,15030021,2018,7,12.390322580645162
15,30,21,9,15030021,2018,8,13.74516129032258
15,30,27,9,15030027,2018,1,20.973333333333333
15,30,27,9,15030027,2018,2,17.514285714285712
15,30,27,9,15030027,2018,3,14.366666666666665
15,30,27,9,15030027,2018,4,14.91333333333333
15,30,27,9,15030027,2018,5,15.864516129032259
15,30,27,9,15030027,2018,6,8.199999999999998
15,30,27,9,15030027,2018,7,8.574193548387097
15,30,27,9,15030027,2018,8,8.758064516129032
15,30,27,9,15030027,2018,9,13.079310344827585
15,30,27,9,15030027,2018,10,14.506451612903225
15,30,27,9,15030027,2018,11,14.653571428571428
15,30,27,9,15030027,2018,12,14.978571428571428
15,30,27,9,15030027,2018,1,29.0
15,30,27,9,15030027,2018,2,30.7
15,30,27,9,15030027,2018,3,23.833333333333332
15,30,27,9,15030027,2018,4,16.583333333333332
15,30,27,9,15030027,2018,5,13.827586206896552
15,30,27,9,15030027,2018,6,12.227272727272727
15,30,27,9,15030027,2018,8,10.045454545454545
15,30,27,9,15030027,2018,9,17.46153846153846
15,30,27,9,15030027,2018,10,15.928571428571429
15,30,27,9,15030027,2018,11,21.875
15,30,27,9,15030027,2018,12,18.68
15,36,3,9,15036003,2018,1,8.419354838709678
15,36,3,9,15036003,2018,2,9.539285714285715
15,36,3,9,15036003,2018,3,7.493548387096775
15,36,3,9,15036003,2018,4,8.966666666666667
15,36,3,9,15036003,2018,5,10.616129032258062
15,36,3,9,15036003,2018,6,6.44
15,36,3,9,15036003,2018,7,5.7700000000000005
15,36,3,9,15036003,2018,8,5.9483870967741925
15,36,3,9,15036003,2018,9,7.276666666666666
15,36,3,9,15036003,2018,10,8.044444444444444
15,36,3,9,15036003,2018,11,9.786666666666665
15,36,3,9,15036003,2018,12,9.370967741935484
15,55,3,9,15055003,2018,1,10.270000000000001
15,55,3,9,15055003,2018,2,10.06
15,55,3,9,15055003,2018,3,8.544827586206896
15,55,3,9,15055003,2018,4,11.319999999999999
15,55,3,9,15055003,2018,5,12.3
15,55,3,9,15055003,2018,6,9.656666666666668
15,55,3,9,15055003,2018,7,11.119354838709677
15,55,3,9,15055003,2018,8,11.106451612903227
15,55,3,9,15055003,2018,9,12.086666666666666
15,55,3,9,15055003,2018,10,11.01935483870968
15,55,3,9,15055003,2018,11,10.466666666666667
15,55,3,9,15055003,2018,12,10.429032258064515
15,70,2,9,15070002,2018,1,7.944827586206897
15,70,2,9,15070002,2018,2,9.25
15,70,2,9,15070002,2018,3,8.416666666666666
15,70,2,9,15070002,2018,4,10.139999999999999
15,70,2,9,15070002,2018,5,10.690322580645162
15,70,2,9,15070002,2018,6,9.851724137931033
15,70,2,9,15070002,2018,7,10.270967741935484
15,70,2,9,15070002,2018,8,10.262068965517242
15,70,2,9,15070002,2018,9,11.346666666666668
15,70,2,9,15070002,2018,10,9.963333333333335
15,70,2,9,15070002,2018,11,9.870000000000001
15,70,2,9,15070002,2018,12,10.069999999999999
15,70,6,9,15070006,2018,1,7.944827586206897
15,70,6,9,15070006,2018,2,8.492857142857144
15,70,6,9,15070006,2018,3,8.05185185185185
15,70,6,9,15070006,2018,4,10.106896551724137
15,70,6,9,15070006,2018,5,10.558064516129033
15,70,6,9,15070006,2018,6,9.456666666666669
15,70,6,9,15070006,2018,7,10.241379310344827
15,70,6,9,15070006,2018,8,10.258064516129034
15,70,6,9,15070006,2018,9,10.726666666666665
15,70,6,9,15070006,2018,10,9.396666666666667
15,70,6,9,15070006,2018,11,8.770000000000001
15,70,6,9,15070006,2018,12,8.716666666666667
15,78,7,9,15078007,2018,1,9.493548387096775
15,78,7,9,15078007,2018,2,9.932142857142859
15,78,7,9,15078007,2018,3,5.409677419354838
15,78,7,9,15078007,2018,4,7.949999999999998
15,78,7,9,15078007,2018,5,9.371428571428572
15,78,7,9,15078007,2018,6,6.919999999999999
15,78,7,9,15078007,2018,7,5.9645161290322575
15,78,7,9,15078007,2018,8,5.500000000000001
15,78,7,9,15078007,2018,9,6.385185185185185
15,78,7,9,15078007,2018,10,7.016129032258065
15,78,7,9,15078007,2018,11,7.809999999999999
15,78,7,9,15078007,2018,12,7.83225806451613
15,78,8,9,15078008,2018,1,14.587096774193546
15,78,8,9,15078008,2018,3,10.55483870967742
15,78,8,9,15078008,2018,4,13.596666666666668
15,78,8,9,15078008,2018,5,16.25357142857143
15,78,8,9,15078008,2018,6,14.543333333333333
15,78,8,9,15078008,2018,7,13.300000000000002
15,78,8,9,15078008,2018,8,13.126666666666667
15,78,8,9,15078008,2018,9,11.470370370370372
15,78,8,9,15078008,2018,10,11.793548387096774
15,78,8,9,15078008,2018,11,11.046666666666665
15,78,8,9,15078008,2018,12,12.12258064516129
17,22,2,9,17022002,2018,1,17.259999999999998
17,22,2,9,17022002,2018,2,17.69333333333333
17,22,2,9,17022002,2018,3,13.559999999999999
17,22,2,9,17022002,2018,4,8.93
17,22,2,9,17022002,2018,5,8.442857142857143
17,22,2,9,17022002,2018,6,7.585714285714286
17,22,2,9,17022002,2018,7,11.681249999999999
17,22,2,9,17022002,2018,8,11.915384615384614
17,22,2,9,17022002,2018,9,8.206666666666667
17,22,2,9,17022002,2018,10,8.226666666666668
17,22,2,9,17022002,2018,11,12.333333333333336
17,22,2,9,17022002,2018,12,19.933333333333334
17,32,999,9,17032999,2018,1,10.692307692307692
17,32,999,9,17032999,2018,2,9.523809523809524
17,32,999,9,17032999,2018,3,6.62962962962963
17,32,999,9,17032999,2018,4,10.166666666666666
17,32,999,9,17032999,2018,5,9.275862068965518
17,32,999,9,17032999,2018,6,9.307692307692308
17,32,999,9,17032999,2018,7,11.4
17,32,999,9,17032999,2018,8,10.344827586206897
17,32,999,9,17032999,2018,9,7.758620689655173
17,32,999,9,17032999,2018,10,8.095238095238095
17,32,999,9,17032999,2018,11,5.473684210526316
17,32,999,9,17032999,2018,12,6.862068965517241
18,87,7,9,18087007,2018,1,29.333333333333332
18,87,7,9,18087007,2018,2,19.533333333333335
18,87,7,9,18087007,2018,3,16.2
18,87,7,9,18087007,2018,4,26.56153846153846
18,87,7,9,18087007,2018,5,21.733333333333334
18,87,7,9,18087007,2018,6,24.533333333333335
18,87,7,9,18087007,2018,7,25.071428571428573
18,87,7,9,18087007,2018,8,23.2
18,87,7,9,18087007,2018,9,20.133333333333333
18,87,7,9,18087007,2018,10,17.266666666666666
18,87,7,9,18087007,2018,12,44.0
18,87,10,9,18087010,2018,1,13.65
18,87,10,9,18087010,2018,2,16.75
18,87,10,9,18087010,2018,3,5.333333333333333
18,87,10,9,18087010,2018,4,14.9
18,87,10,9,18087010,2018,5,10.477777777777778
18,87,10,9,18087010,2018,6,12.76923076923077
18,87,10,9,18087010,2018,7,18.045454545454547
18,87,10,9,18087010,2018,8,19.9
18,87,10,9,18087010,2018,9,14.690000000000001
18,87,10,9,18087010,2018,10,11.8
18,87,10,9,18087010,2018,11,9.940000000000001
18,87,10,9,18087010,2018,12,20.933333333333334
18,189,999,9,18189999,2018,1,5.074074074074074
18,189,999,9,18189999,2018,2,8.047619047619047
18,189,999,9,18189999,2018,3,3.260869565217391
18,189,999,9,18189999,2018,4,14.481481481481481
18,189,999,9,18189999,2018,5,10.931034482758621
18,189,999,9,18189999,2018,6,18.107142857142858
18,189,999,9,18189999,2018,7,19.25925925925926
18,189,999,9,18189999,2018,8,21.0
18,189,999,9,18189999,2018,9,14.0
18,189,999,9,18189999,2018,10,5.9655172413793105
18,189,999,9,18189999,2018,11,3.793103448275862
18,189,999,9,18189999,2018,12,6.428571428571429
19,61,999,9,19061999,2018,1,1.8
19,61,999,9,19061999,2018,2,2.227272727272727
19,61,999,9,19061999,2018,3,1.7142857142857142
19,61,999,9,19061999,2018,4,4.888888888888889
19,61,999,9,19061999,2018,5,4.433333333333334
19,61,999,9,19061999,2018,6,5.37037037037037
19,61,999,9,19061999,2018,7,7.7
19,61,999,9,19061999,2018,8,8.566666666666666
19,61,999,9,19061999,2018,9,7.689655172413793
19,61,999,9,19061999,2018,10,4.620689655172414
19,61,999,9,19061999,2018,11,2.6666666666666665
19,61,999,9,19061999,2018,12,2.129032258064516
20,19,1,9,20019001,2018,1,10.832258064516129
20,19,1,9,20019001,2018,2,11.36153846153846
20,19,1,9,20019001,2018,3,5.68709677419355
20,19,1,9,20019001,2018,4,7.8599999999999985
20,19,1,9,20019001,2018,5,9.187096774193547
20,19,1,9,20019001,2018,6,9.583333333333334
20,19,1,9,20019001,2018,7,9.916129032258066
20,19,1,9,20019001,2018,8,8.335483870967742
20,19,1,9,20019001,2018,9,10.725
20,19,1,9,20019001,2018,11,7.373333333333333
20,19,1,9,20019001,2018,12,13.80967741935484
20,69,2,9,20069002,2018,1,8.286206896551725
20,69,2,9,20069002,2018,2,10.207142857142856
20,69,2,9,20069002,2018,3,5.558064516129034
20,69,2,9,20069002,2018,4,7.686666666666668
20,69,2,9,20069002,2018,5,9.729032258064516
20,69,2,9,20069002,2018,6,8.818066666666668
20,69,2,9,20069002,2018,7,10.000000000000002
20,69,2,9,20069002,2018,8,9.874193548387098
20,69,2,9,20069002,2018,9,9.882608695652175
20,69,2,9,20069002,2018,10,9.8
20,69,2,9,20069002,2018,11,7.396666666666666
20,69,2,9,20069002,2018,12,9.600000000000001
20,69,5,9,20069005,2018,1,7.796774193548386
20,69,5,9,20069005,2018,2,10.217857142857143
20,69,5,9,20069005,2018,3,4.85483870967742
20,69,5,9,20069005,2018,4,7.946666666666668
20,69,5,9,20069005,2018,5,10.189655172413795
20,69,5,9,20069005,2018,6,11.013333333333332
20,69,5,9,20069005,2018,10,5.3
20,69,5,9,20069005,2018,11,7.374999999999999
20,69,5,9,20069005,2018,12,10.109677419354838
21,41,17,9,21041017,2018,1,18.0
21,41,17,9,21041017,2018,2,16.8
21,41,17,9,21041017,2018,3,10.16
21,41,17,9,21041017,2018,4,14.98
21,41,17,9,21041017,2018,5,17.0
21,41,17,9,21041017,2018,6,16.2
21,41,17,9,21041017,2018,7,23.0
21,41,17,9,21041017,2018,8,25.0
21,41,17,9,21041017,2018,9,26.8
21,41,17,9,21041017,2018,10,24.0
21,41,17,9,21041017,2018,11,13.2
21,41,17,9,21041017,2018,12,16.75
21,50,1,9,21050001,2018,1,10.086666666666668
21,50,1,9,21050001,2018,2,8.653846153846153
21,50,1,9,21050001,2018,3,15.633333333333333
21,50,1,9,21050001,2018,4,14.013333333333332
21,50,1,9,21050001,2018,5,13.666666666666666
21,50,1,9,21050001,2018,6,17.686666666666667
21,50,1,9,21050001,2018,7,17.133333333333333
21,50,1,9,21050001,2018,9,17.6
21,50,1,9,21050001,2018,10,11.507142857142856
21,50,1,9,21050001,2018,11,9.573333333333332
21,50,1,9,21050001,2018,12,14.146666666666667
22,125,1,9,22125001,2018,1,6.566666666666666
22,125,1,9,22125001,2018,2,7.185185185185185
22,125,1,9,22125001,2018,3,4.67741935483871
22,125,1,9,22125001,2018,4,8.607142857142858
22,125,1,9,22125001,2018,5,6.833333333333333
22,125,1,9,22125001,2018,6,8.1
22,125,1,9,22125001,2018,7,10.615384615384615
22,125,1,9,22125001,2018,8,10.6
22,125,1,9,22125001,2018,9,9.379310344827585
22,125,1,9,22125001,2018,10,7.689655172413793
22,125,1,9,22125001,2018,11,5.642857142857143
22,125,1,9,22125001,2018,12,7.620689655172414
22,158,2,9,22158002,2018,2,17.25
22,158,2,9,22158002,2018,3,9.11111111111111
22,158,2,9,22158002,2018,4,13.9
22,158,2,9,22158002,2018,5,11.133333333333333
22,158,2,9,22158002,2018,6,14.4375
22,158,2,9,22158002,2018,7,15.84
22,158,2,9,22158002,2018,8,14.4
22,158,2,9,22158002,2018,9,13.172413793103448
22,158,2,9,22158002,2018,10,11.444444444444445
22,158,2,9,22158002,2018,11,7.689655172413793
22,158,2,9,22158002,2018,12,10.666666666666666
23,10,2,9,23010002,2018,1,22.0
23,10,2,9,23010002,2018,2,18.45
23,10,2,9,23010002,2018,3,8.8
23,10,2,9,23010002,2018,4,15.120000000000001
23,10,2,9,23010002,2018,5,19.2
23,10,2,9,23010002,2018,6,17.080000000000002
23,10,2,9,23010002,2018,7,17.0
23,10,2,9,23010002,2018,8,23.2
23,10,2,9,23010002,2018,9,16.7
23,10,2,9,23010002,2018,10,11.34
23,10,2,9,23010002,2018,11,15.725
23,97,1,9,23097001,2018,1,44.0
23,97,1,9,23097001,2018,2,32.6
23,97,1,9,23097001,2018,3,13.6
23,97,1,9,23097001,2018,4,24.2
23,97,1,9,23097001,2018,5,14.6
23,97,1,9,23097001,2018,6,16.4
23,97,1,9,23097001,2018,7,14.0
23,97,1,9,23097001,2018,8,18.0
23,97,1,9,23097001,2018,9,16.2
23,97,1,9,23097001,2018,10,12.040000000000001
23,97,1,9,23097001,2018,11,22.8
23,97,1,9,23097001,2018,12,73.0
24,70,1,9,24070001,2018,1,5.041935483870968
24,70,1,9,24070001,2018,2,5.4607142857142845
24,70,1,9,24070001,2018,3,5.317241379310345
24,70,1,9,24070001,2018,4,8.110000000000001
24,70,1,9,24070001,2018,5,7.077419354838709
24,70,1,9,24070001,2018,6,7.316666666666666
24,70,1,9,24070001,2018,7,7.1241379310344835
24,70,1,9,24070001,2018,8,12.551612903225806
24,70,1,9,24070001,2018,9,9.700000000000001
24,70,1,9,24070001,2018,10,6.06923076923077
24,70,1,9,24070001,2018,11,8.12
24,70,1,9,24070001,2018,12,6.0233333333333325
24,89,10,9,24089010,2018,1,9.133333333333333
24,89,10,9,24089010,2018,2,8.423076923076923
24,89,10,9,24089010,2018,3,4.838709677419355
24,89,10,9,24089010,2018,4,13.0
24,89,10,9,24089010,2018,5,9.96551724137931
24,89,10,9,24089010,2018,6,7.5
24,89,10,9,24089010,2018,7,8.25
24,89,10,9,24089010,2018,8,12.8
24,89,10,9,24089010,2018,9,9.827586206896552
24,89,10,9,24089010,2018,10,9.764705882352942
24,89,10,9,24089010,2018,11,7.068965517241379
24,89,10,9,24089010,2018,12,7.958333333333333
25,51,1,9,25051001,2018,1,22.8
25,51,1,9,25051001,2018,2,16.714285714285715
25,51,1,9,25051001,2018,3,8.412500000000001
25,51,1,9,25051001,2018,4,11.566666666666665
25,51,1,9,25051001,2018,5,6.316666666666666
25,51,1,9,25051001,2018,6,9.625
25,51,1,9,25051001,2018,7,8.533333333333333
25,51,1,9,25051001,2018,8,8.5625
25,51,1,9,25051001,2018,9,6.778571428571429
25,51,1,9,25051001,2018,10,6.749999999999999
25,51,1,9,25051001,2018,11,10.483333333333334
25,51,1,9,25051001,2018,12,19.092857142857145
25,120,1,9,25120001,2018,1,16.75
25,120,1,9,25120001,2018,2,17.03846153846154
25,120,1,9,25120001,2018,3,14.254545454545456
25,120,1,9,25120001,2018,4,15.891666666666666
25,120,1,9,25120001,2018,5,12.023076923076921
25,120,1,9,25120001,2018,6,13.684615384615386
25,120,1,9,25120001,2018,7,15.276923076923076
25,120,1,9,25120001,2018,8,13.173333333333336
25,120,1,9,25120001,2018,9,14.726666666666667
25,120,1,9,25120001,2018,10,16.693749999999998
25,120,1,9,25120001,2018,11,12.464285714285712
25,120,1,9,25120001,2018,12,21.16
25,196,1,9,25196001,2018,1,5.28
25,196,1,9,25196001,2018,2,6.411111111111111
25,196,1,9,25196001,2018,3,5.208333333333333
25,196,1,9,25196001,2018,4,9.740000000000002
25,196,1,9,25196001,2018,5,11.855555555555558
25,196,1,9,25196001,2018,6,13.449999999999998
25,196,1,9,25196001,2018,7,16.65483870967742
25,196,1,9,25196001,2018,8,17.25862068965517
25,196,1,9,25196001,2018,9,15.19
25,196,1,9,25196001,2018,10,7.817857142857143
25,196,1,9,25196001,2018,11,5.28
25,196,1,9,25196001,2018,12,4.496666666666668
25,224,999,9,25224999,2018,1,4.2592592592592595
25,224,999,9,25224999,2018,2,5.833333333333333
25,224,999,9,25224999,2018,3,2.8275862068965516
25,224,999,9,25224999,2018,4,5.826086956521739
25,224,999,9,25224999,2018,5,9.32258064516129
25,224,999,9,25224999,2018,6,8.033333333333333
25,224,999,9,25224999,2018,7,10.64516129032258
25,224,999,9,25224999,2018,8,9.142857142857142
25,224,999,9,25224999,2018,9,7.5
25,224,999,9,25224999,2018,10,5.548387096774194
25,224,999,9,25224999,2018,11,3.066666666666667
25,224,999,9,25224999,2018,12,5.846153846153846
26,11,1,9,26011001,2018,1,6.493548387096775
26,11,1,9,26011001,2018,2,5.557142857142858
26,11,1,9,26011001,2018,3,4.193548387096774
26,11,1,9,26011001,2018,4,6.470000000000001
26,11,1,9,26011001,2018,5,5.2935483870967746
26,11,1,9,26011001,2018,6,6.64
26,11,1,9,26011001,2018,7,9.5
26,11,1,9,26011001,2018,8,9.403225806451612
26,11,1,9,26011001,2018,9,7.996666666666667
26,11,1,9,26011001,2018,10,7.916666666666666
26,11,1,9,26011001,2018,11,7.546666666666667
26,11,1,9,26011001,2018,12,8.664516129032258
26,19,1,9,26019001,2018,1,7.859999999999999
26,19,1,9,26019001,2018,3,6.629032258064516
26,19,1,9,26019001,2018,4,8.326666666666668
26,19,1,9,26019001,2018,5,6.674193548387098
26,19,1,9,26019001,2018,6,5.1800000000000015
26,19,1,9,26019001,2018,7,5.8275862068965525
26,19,1,9,26019001,2018,8,5.800000000000001
26,19,1,9,26019001,2018,9,9.716666666666667
26,19,1,9,26019001,2018,10,8.53225806451613
26,19,1,9,26019001,2018,11,9.28
26,19,1,9,26019001,2018,12,9.212903225806452
26,66,1,9,26066001,2018,1,6.8566666666666665
26,66,1,9,26066001,2018,2,6.857142857142857
26,66,1,9,26066001,2018,3,5.693548387096774
26,66,1,9,26066001,2018,4,9.482142857142858
26,66,1,9,26066001,2018,5,7.090322580645163
26,66,1,9,26066001,2018,6,5.366666666666666
26,66,1,9,26066001,2018,7,10.396774193548387
26,66,1,9,26066001,2018,8,9.319354838709678
26,66,1,9,26066001,2018,9,7.766666666666667
26,66,1,9,26066001,2018,10,8.116129032258064
26,66,1,9,26066001,2018,11,9.31
26,66,1,9,26066001,2018,12,8.762068965517242
26,89,1,9,26089001,2018,1,5.977777777777778
26,89,1,9,26089001,2018,2,6.81
26,89,1,9,26089001,2018,3,5.2250000000000005
26,89,1,9,26089001,2018,4,10.41
26,89,1,9,26089001,2018,5,10.500000000000002
26,89,1,9,26089001,2018,6,7.733333333333334
26,89,1,9,26089001,2018,7,11.99
26,89,1,9,26089001,2018,8,13.11111111111111
26,89,1,9,26089001,2018,9,11.524999999999999
26,89,1,9,26089001,2018,10,13.366666666666667
26,89,1,9,26089001,2018,11,12.229999999999999
26,89,1,9,26089001,2018,12,8.6375
26,117,1,9,26117001,2018,1,7.838709677419355
26,117,1,9,26117001,2018,2,11.475
26,117,1,9,26117001,2018,3,12.14516129032258
26,117,1,9,26117001,2018,4,14.613333333333333
26,117,1,9,26117001,2018,5,12.113333333333332
26,117,1,9,26117001,2018,6,10.628000000000002
26,117,1,9,26117001,2018,7,11.103225806451615
26,117,1,9,26117001,2018,8,8.990322580645161
26,117,1,9,26117001,2018,9,11.683333333333335
26,117,1,9,26117001,2018,10,13.696666666666665
26,117,1,9,26117001,2018,11,12.99
26,117,1,9,26117001,2018,12,7.970967741935484
27,28,5,9,27028005,2018,1,12.660714285714286
27,28,5,9,27028005,2018,2,16.13214285714286
27,28,5,9,27028005,2018,3,9.503225806451614
27,28,5,9,27028005,2018,4,11.776666666666667
27,28,5,9,27028005,2018,5,13.948387096774193
27,28,5,9,27028005,2018,6,8.92
27,28,5,9,27028005,2018,7,7.485185185185186
27,28,5,9,27028005,2018,8,7.65483870967742
27,28,5,9,27028005,2018,9,10.143333333333333
27,28,5,9,27028005,2018,10,11.74814814814815
27,28,5,9,27028005,2018,11,12.593103448275862
27,28,5,9,27028005,2018,12,13.270967741935483
27,38,4,9,27038004,2018,1,8.296774193548389
27,38,4,9,27038004,2018,2,10.040909090909091
27,38,4,9,27038004,2018,3,6.745161290322581
27,38,4,9,27038004,2018,4,9.187500000000002
27,38,4,9,27038004,2018,5,12.350000000000001
27,38,4,9,27038004,2018,6,7.712000000000001
27,38,4,9,27038004,2018,7,10.239285714285716
27,38,4,9,27038004,2018,8,9.793333333333333
27,38,4,9,27038004,2018,9,8.441379310344828
27,38,4,9,27038004,2018,10,10.623333333333335
27,38,4,9,27038004,2018,11,15.453571428571427
27,38,4,9,27038004,2018,12,25.818181818181817
27,58,999,9,27058999,2018,1,3.6818181818181817
27,58,999,9,27058999,2018,2,7.684210526315789
27,58,999,9,27058999,2018,3,3.590909090909091
27,58,999,9,27058999,2018,4,9.409090909090908
27,58,999,9,27058999,2018,5,11.806451612903226
27,58,999,9,27058999,2018,6,8.11111111111111
27,58,999,9,27058999,2018,7,8.807692307692308
27,58,999,9,27058999,2018,8,11.037037037037036
27,58,999,9,27058999,2018,9,10.62962962962963
27,58,999,9,27058999,2018,10,7.76
27,58,999,9,27058999,2018,11,5.16
27,58,999,9,27058999,2018,12,5.0
27,902,1,9,27902001,2018,1,8.574193548387097
27,902,1,9,27902001,2018,2,9.471428571428572
27,902,1,9,27902001,2018,3,8.848387096774195
27,902,1,9,27902001,2018,4,10.12
27,902,1,9,27902001,2018,5,11.174193548387096
27,902,1,9,27902001,2018,6,10.3
27,902,1,9,27902001,2018,7,11.358064516129032
27,902,1,9,27902001,2018,8,12.200000000000001
27,902,1,9,27902001,2018,9,12.426666666666668
27,902,1,9,27902001,2018,10,11.522727272727273
27,902,1,9,27902001,2018,11,9.580000000000002
27,902,1,9,27902001,2018,12,11.24516129032258
28,7,4,9,28007004,2018,1,10.093548387096773
28,7,4,9,28007004,2018,2,10.421428571428573
28,7,4,9,28007004,2018,5,7.825806451612903
28,7,4,9,28007004,2018,6,10.023333333333335
28,7,4,9,28007004,2018,7,11.36774193548387
28,7,4,9,28007004,2018,8,11.416129032258064
28,7,4,9,28007004,2018,9,11.200000000000001
28,7,4,9,28007004,2018,10,8.367741935483872
28,7,4,9,28007004,2018,11,7.806666666666667
28,7,4,9,28007004,2018,12,14.64516129032258
28,7,4,9,28007004,2018,1,7.7272727272727275
28,7,4,9,28007004,2018,2,9.222222222222221
28,7,4,9,28007004,2018,3,5.4
28,7,4,9,28007004,2018,4,10.4
28,7,4,9,28007004,2018,5,11.1
28,7,4,9,28007004,2018,6,11.9
28,7,4,9,28007004,2018,7,9.0
28,7,4,9,28007004,2018,8,10.9
28,7,4,9,28007004,2018,9,11.7
28,7,4,9,28007004,2018,10,7.7
28,7,4,9,28007004,2018,11,10.777777777777779
28,7,4,9,28007004,2018,12,12.636363636363637
28,9,1,9,28009001,2018,1,10.519354838709676
